127;244;7.04006e-06;55.7138;(54.8856,-391.543,-498.653)
128;222;7.0643e-06;50.6812;(159.929,-134.946,-485)
129;211;7.0643e-06;50.7428;(153.984,-124.236,-487.664)
130;193;7.11732e-06;39.2204;(-361.46,-202.462,-485)
131;193;7.11732e-06;39.2816;(-356.288,-202.562,-495.739)
132;207;7.0852e-06;43.7772;(-181.472,-218.383,-485)
133;218;7.0852e-06;44.051;(-139.662,-252.236,-487.629)
134;228;7.0852e-06;44.4584;(-75.5538,-299.651,-491.507)
135;237;7.0852e-06;44.8657;(-9.86618,-344.628,-495.374)
136;244;7.0852e-06;45.2762;(56.9003,-389.119,-499.271)
137;190;7.03184e-06;28.1508;(244.269,88.1529,-485)
138;179;7.03184e-06;28.413;(225.139,133.715,-499.648)
139;222;7.13345e-06;37.96;(204.927,-168.558,-485)
140;191;7.09781e-06;34.5324;(260.047,123.048,-485)
141;190;7.09781e-06;34.5945;(251.854,115.172,-491.441)
142;211;7.02551e-06;28.1949;(120.595,-70.3097,-485)
143;136;7.11965e-06;58.7426;(-92.104,348.943,-485)
144;184;7.12972e-06;78.8847;(-239.3,-95.5063,-485)
145;204;7.12417e-06;74.1227;(396.654,105.649,-485)
146;192;7.12417e-06;74.2072;(383.053,117.446,-486.813)
147;180;7.12417e-06;74.5972;(328.949,171.298,-493.854)
148;231;7.0952e-06;95.7768;(155.869,-249.774,-485)
149;223;7.03628e-06;81.0413;(229.627,-103.946,-485)
150;232;7.03628e-06;81.38;(264.996,-158.364,-480.548)
151;231;7.03628e-06;109.616;(212.716,-216.301,-485)
152;147;7.01508e-06;33.3772;(99.1652,382.212,-498.046)
153;52;7.06987e-06;28.4434;(11.4978,-391.032,480)
154;170;7.03458e-06;38.9475;(-464.753,-114.256,-485)
155;189;7.10928e-06;47.2749;(170.132,57.5426,-485)
156;190;7.10928e-06;47.41;(185.944,78.7707,-482.203)
157;233;7.07186e-06;36.5294;(303.968,-185.249,-485)
158;169;7.12587e-06;31.2903;(298.233,263.306,-485)
159;180;7.12587e-06;31.422;(301.631,239.613,-496.286)
160;74;7.10956e-06;38.3628;(315.854,-52.956,480)
161;190;7.12089e-06;22.1841;(211.393,123.887,-485)
162;154;7.06203e-06;59.6781;(-40.9105,210.093,-485)
163;165;7.06203e-06;59.9167;(0.0182198,190.509,-498.351)
164;222;7.04763e-06;36.7841;(211.709,-168.681,-485)
165;127;7.11789e-06;165.909;(-308.792,357.32,-485)
166;145;7.0311e-06;152.245;(-54.3843,289.454,-485)
167;144;7.0311e-06;152.383;(-74.2359,276.993,-499.289)
168;238;7.13575e-06;25.6837;(81.51,-316.773,-485)
169;127;7.02613e-06;35.4048;(-338.368,324.311,-485)
170;190;7.13785e-06;19.4252;(221.247,54.9343,-485)
171;190;7.13415e-06;49.3847;(245.845,70.4485,-485)
172;195;7.00389e-06;64.012;(-253.875,-184.574,-485)
173;202;7.01984e-06;39.169;(262.256,54.8263,-485)
174;188;7.04036e-06;82.9619;(98.6563,58.5622,-485)
175;233;7.10459e-06;44.8584;(303.516,-168.709,-485)
176;172;7.08302e-06;29.6009;(-299.972,-75.9712,-485)
177;183;7.08302e-06;29.652;(-304.957,-85.515,-486.358)
178;182;7.08302e-06;30.0176;(-331.462,-152.176,-494.772)
179;59;7.00358e-06;38.2736;(-407.883,-90.1515,480)
180;201;7.10648e-06;54.9778;(208.833,7.47027,-485)
181;189;7.10648e-06;55.2003;(176.05,35.6416,-480.872)
182;192;7.10648e-06;92.2946;(359.507,160.714,-485)
183;217;7.1138e-06;86.7355;(-192.895,-294.856,-485)
184;183;7.09779e-06;69.7966;(-275.928,-130.607,-485)
185;195;7.09779e-06;69.9102;(-262.994,-148.762,-483.492)
186;207;7.09779e-06;70.5701;(-187.718,-252.521,-485)
187;207;7.09779e-06;70.574;(-187.278,-253.127,-484.95)
188;207;7.09779e-06;70.7389;(-155.33,-255.536,-482.828)
189;207;7.09779e-06;70.9039;(-132.84,-232.717,-480.705)
190;136;7.09779e-06;104.265;(-80.6958,305.491,-485)
191;57;7.12673e-06;25.2956;(-328.739,-249.68,480)
192;205;7.10372e-06;30.0456;(-305.763,-244.736,-485)
193;205;7.10372e-06;30.053;(-305.034,-244.764,-486.23)
194;229;7.07775e-06;37.1635;(12.7768,-319.131,-485)
195;229;7.07775e-06;37.2426;(1.38436,-309.133,-487.64)
196;229;7.07775e-06;37.329;(-5.25171,-293.95,-490.526)
197;229;7.07775e-06;37.4154;(-4.81513,-277.386,-493.412)
198;229;7.07775e-06;37.5018;(2.61152,-262.574,-496.298)
199;229;7.07775e-06;37.5882;(15.6236,-252.315,-499.183)
200;219;7.06281e-06;52.9793;(-7.40843,-252.729,-485)
201;221;7.1345e-06;22.4421;(78.425,-175.193,-493.111)
202;206;7.13991e-06;20.1692;(-230.461,-266.554,-485)
203;201;7.13554e-06;38.5123;(218.059,-24.2883,-485)
204;212;7.13554e-06;38.5723;(215.842,-31.7622,-495.27)
205;226;7.09359e-06;32.3668;(-183.17,-385.756,-485)
206;184;7.11237e-06;38.2325;(-183.646,-90.762,-487.2)
207;156;7.10895e-06;34.747;(86.0318,245.179,-485)
208;157;7.11162e-06;30.1474;(142.089,290.327,-486.454)
209;197;7.05485e-06;29.8359;(-82.7887,-94.1822,-485)
210;235;7.06759e-06;51.2728;(-131.071,-436.742,-485)
211;143;7.06759e-06;76.1894;(-160.273,258.036,-490.282)
212;222;7.0172e-06;40.0291;(208.69,-170.016,-485)
213;231;7.0172e-06;40.1576;(203.414,-195.391,-491.273)
214;147;7.02363e-06;37.788;(120.855,327.078,-485)
215;225;7.13126e-06;42.9523;(413.082,-71.9608,-485)
216;244;7.10122e-06;34.9478;(63.5969,-408.036,-485)
217;179;7.11193e-06;32.0007;(219.948,146.206,-485)
218;245;7.03489e-06;178.597;(153.128,-400.74,-485)
219;196;7.11435e-06;35.646;(-153.821,-151.335,-485)
220;25;7.02122e-06;47.6359;(-378.167,-261.305,480)
221;241;7.12528e-06;29.6834;(352.757,-257.553,-498.868)
222;204;7.00876e-06;30.7402;(428.783,137.475,-485)
223;209;7.00754e-06;78.9232;(-13.302,-139.489,-485)
224;239;7.00754e-06;98.1513;(199.585,-292.072,-485)
225;235;7.13423e-06;37.5488;(-124.459,-393.465,-485)
226;197;7.09267e-06;51.633;(-47.7192,-107.582,-485)
227;201;7.05231e-06;44.8022;(239.878,22.1703,-485)
228;179;7.10528e-06;82.4617;(243.401,168.51,-485)
229;190;7.10528e-06;82.6861;(240.072,125.239,-495.427)
230;244;7.10162e-06;47.4023;(96.91,-416.596,-485)
231;141;7.13808e-06;21.0009;(-321.609,190.203,-485)
232;138;7.08939e-06;61.1922;(72.4153,384.628,-485)
233;244;7.09497e-06;25.6098;(68.0138,-437.849,-485)
234;194;7.0698e-06;38.3449;(-270.201,-208.83,-485)
235;185;7.03201e-06;38.8877;(-128.346,-79.55,-485)
236;197;7.03201e-06;39.0177;(-121.368,-100.903,-499.175)
237;194;7.04497e-06;73.2105;(-342.492,-213.001,-483.817)
238;233;7.04497e-06;97.9841;(346.073,-170.268,-485)
239;190;7.13721e-06;50.296;(239.969,85.5378,-485)
240;130;7.10696e-06;145.355;(-74.1394,435.287,-485)
241;216;7.05932e-06;37.7107;(-250.013,-310.427,-485)
242;233;7.06391e-06;84.148;(298.606,-163.279,-485)
243;198;7.10361e-06;56.9045;(-45.5117,-94.2062,-483.231)
244;247;7.10361e-06;86.734;(324.024,-320.58,-485)
245;185;7.08707e-06;71.8677;(-176.516,-36.1658,-484.532)
246;183;7.08707e-06;110.747;(-300.799,-158.4,-485)
247;175;7.08707e-06;127.125;(-57.447,53.3047,-485)
248;161;7.07534e-06;95.311;(-253.128,67.5376,-484.622)
249;149;7.07534e-06;95.9368;(-378.36,36.63,-482.928)
250;128;7.07534e-06;141.59;(-221.911,377.632,-485)
251;135;7.07534e-06;141.908;(-205.474,317.341,-491.783)
252;143;7.07534e-06;142.206;(-183.274,263.374,-498.144)
253;173;7.08392e-06;25.4421;(-219.99,-39.632,-485)
254;161;7.09581e-06;31.7169;(-266.892,56.319,-485)
255;88;7.03503e-06;72.1784;(-198.107,248.861,480)
256;88;7.03503e-06;72.2023;(-197.236,251.099,483.975)
257;137;7.07652e-06;68.0991;(5.9461,387.031,-485)
258;137;7.07652e-06;68.1997;(16.0983,370.749,-488.946)
259;137;7.07652e-06;68.3669;(6.50668,340.351,-495.503)
260;217;7.07475e-06;87.7459;(-177.944,-318.486,-485)
261;196;7.07475e-06;103.283;(-147.024,-148.163,-485)
262;132;7.05376e-06;56.7164;(-373.306,210.996,-485)
263;186;7.02532e-06;42.8185;(-95.3821,-16.666,-485)
264;198;7.02532e-06;43.171;(-35.1495,-50.313,-489.896)
265;210;7.02532e-06;43.5933;(35.3814,-94.2486,-495.827)
266;227;7.06173e-06;34.9832;(-117.385,-345.073,-485)
267;214;7.04024e-06;95.4155;(371.127,0.554593,-485)
268;197;7.00901e-06;53.0707;(-77.281,-90.0441,-485)
269;241;7.10996e-06;34.487;(323.449,-257.828,-485)
270;129;7.1374e-06;51.4841;(-182.342,353.876,-486.913)
271;242;7.10032e-06;66.6207;(421.241,-210.258,-485)
272;145;7.0485e-06;50.2725;(-23.1624,264.79,-485)
273;137;7.0485e-06;50.6181;(-6.94296,330.837,-494.845)
274;195;7.05636e-06;21.5477;(-223.155,-176.933,-485)
275;136;7.00534e-06;104.387;(-59.9742,321.87,-484.038)
276;136;7.00534e-06;104.725;(-124.821,310.887,-481.999)
277;158;7.10167e-06;42.6546;(277.398,304.291,-485)
278;158;7.10167e-06;42.7046;(284.184,307.819,-491.035)
279;241;7.00875e-06;59.7418;(330.822,-224.85,-485)
280;237;7.00032e-06;29.5682;(-12.972,-359.809,-485)
281;145;7.03161e-06;52.689;(-28.1035,318.335,-485)
282;150;7.01326e-06;68.8517;(-371.314,79.4717,-485)
283;190;7.06588e-06;53.5095;(215.343,119.019,-485)
284;179;7.06588e-06;53.6124;(214.68,137.313,-495.29)
285;240;7.10404e-06;71.2441;(253.452,-293.851,-485)
286;246;7.10404e-06;71.3739;(249.908,-319.297,-481.41)
287;218;7.10404e-06;103.314;(-132.46,-288.379,-485)
288;217;7.10404e-06;103.387;(-143.311,-286.238,-494.909)
289;221;7.09286e-06;48.4449;(101.345,-142.623,-485)
290;67;7.04007e-06;35.6612;(14.5051,305.152,480)
291;169;7.05974e-06;39.0443;(349.663,285.838,-485)
292;245;7.1125e-06;27.7508;(130.89,-396.961,-485)
293;205;7.00807e-06;24.2975;(-338.09,-290.739,-485)
294;92;7.05797e-06;40.1636;(103.667,210.946,480)
295;29;7.10456e-06;22.0397;(-476.845,38.0123,480)
296;104;7.12558e-06;70.2923;(-244.585,-1.57211,480)
297;40;7.12558e-06;78.6604;(206.292,311.763,480)
298;122;7.12558e-06;87.0286;(65.5185,-17.7693,480)
299;145;7.05853e-06;86.0509;(-42.376,319.835,-485)
300;135;7.04932e-06;40.8809;(-155.726,315.925,-485)
301;128;7.04932e-06;41.1346;(-195.757,345.35,-494.564)
302;168;7.1238e-06;42.9876;(220.693,275.452,-485)
303;158;7.06508e-06;87.974;(244.667,357.699,-485)
304;235;7.0708e-06;148.41;(-149.1,-442.381,-485)
305;138;7.05791e-06;39.8985;(63.2065,419.849,-485)
306;62;7.12101e-06;55.4966;(-330.993,150.226,489.593)
307;191;7.11565e-06;45.2473;(293.854,111.049,-485)
308;145;7.13094e-06;49.1245;(-51.7984,311.718,-485)
309;243;7.07522e-06;35.9067;(31.632,-426.113,-485)
310;238;7.10219e-06;50.4752;(66.7944,-319.254,-485)
311;247;7.07074e-06;85.6821;(316.949,-298.215,-485)
312;59;7.13796e-06;62.0138;(-357.719,-63.6872,480)
313;232;7.06144e-06;45.0868;(256.924,-201.391,-485)
314;191;7.05938e-06;32.6839;(270.333,148.067,-485)
315;234;7.08052e-06;36.9687;(435.607,-119.796,-485)
316;134;7.03032e-06;41.8111;(-223.503,246.322,-485)
317;127;7.03032e-06;42.2469;(-299.97,285.356,-499.294)
318;160;7.07139e-06;59.4225;(-342.456,-32.0324,-491.329)
319;149;7.07139e-06;59.8001;(-383.838,28.7468,-499.561)
320;188;7.0919e-06;32.0291;(90.4037,43.1618,-485)
321;142;7.11182e-06;40.3768;(-229.116,191.527,-485)
322;214;7.03595e-06;33.6381;(330.757,-5.80561,-485)
323;60;7.06559e-06;25.5569;(-389.733,-6.59291,480)
324;183;7.11572e-06;26.7498;(-277.004,-140.768,-485)
325;171;7.07322e-06;76.5126;(-332.592,-73.9864,-485)
326;183;7.07322e-06;76.6395;(-321.762,-94.7219,-494.827)
327;84;7.08434e-06;31.457;(-343.644,-93.2979,483.509)
328;224;7.06296e-06;33.7263;(329.826,-70.1716,-485)
329;213;7.06296e-06;33.8762;(310.034,-50.5657,-495.862)
330;181;7.09209e-06;47.6314;(351.369,240.78,-485)
331;116;7.10016e-06;25.9819;(-121.012,-107.241,480)
332;173;7.04151e-06;83.8874;(-216.06,-33.9711,-485)
333;184;7.04151e-06;84.0102;(-223.175,-53.7714,-497.57)
334;246;7.08479e-06;52.8876;(208.823,-357.831,-485)
335;135;7.08479e-06;88.9204;(-189.395,295.817,-485)
336;134;7.08479e-06;89.0986;(-206.393,265.186,-495.233)
337;170;7.04793e-06;37.0127;(-437.516,-142.206,-485.33)
338;159;7.04793e-06;37.4252;(-422.823,-63.1561,-492.868)
339;145;7.03682e-06;35.3775;(-15.5488,255.628,-485)
340;145;7.03682e-06;35.4539;(-4.44476,260.485,-493.633)
341;104;7.06139e-06;61.4228;(-228.499,15.0798,480)
342;58;7.06139e-06;62.6567;(-380.264,-177.838,480)
343;186;7.06577e-06;49.8995;(-101.458,-13.2737,-485)
344;185;7.05721e-06;88.4788;(-143.84,-29.1194,-485)
345;174;7.05721e-06;88.5395;(-147.31,-18.6965,-490.688)
346;202;7.04073e-06;51.7655;(288.852,13.2606,-485)
347;214;7.04073e-06;78.776;(360.177,20.5645,-485)
348;176;7.03479e-06;186.745;(19.85,116.236,-484.878)
349;188;7.03479e-06;187.062;(55.1963,63.8019,-483.707)
350;200;7.03479e-06;187.545;(99.4172,-21.3329,-481.94)
351;211;7.03479e-06;187.803;(132.805,-59.7565,-481.004)
352;247;7.03479e-06;189.228;(303.265,-310.904,-485)
353;214;7.06857e-06;23.6708;(337.059,16.0202,-485)
354;161;7.08765e-06;279.782;(-249.675,49.4551,-485)
355;151;7.08765e-06;279.932;(-259.879,77.6472,-484.44)
356;141;7.08765e-06;280.344;(-291.629,152.169,-482.964)
357;133;7.08765e-06;280.654;(-320.775,205.56,-481.856)
358;127;7.08765e-06;306.803;(-324.277,353.899,-483.793)
359;183;7.11759e-06;36.4395;(-267.179,-97.713,-485)
360;183;7.11759e-06;36.4973;(-266.034,-98.4795,-496.178)
361;234;7.00202e-06;127.209;(417.531,-111.566,-485)
362;151;7.13058e-06;33.3022;(-275.796,138.198,-485)
363;142;7.13058e-06;33.4635;(-252.299,156.736,-496.679)
364;230;7.10242e-06;31.1786;(91.9607,-266.773,-485)
365;217;7.13039e-06;65.8466;(-164.36,-286.377,-485)
366;206;7.13039e-06;66.1133;(-204.517,-250.87,-481.134)
367;180;7.13039e-06;129.77;(309.155,179.05,-485)
368;192;7.13039e-06;129.918;(332.787,163.07,-493.358)
369;186;7.03826e-06;23.7359;(-70.595,-45.2296,-485)
370;185;7.08013e-06;39.0587;(-161.439,-42.2688,-485)
371;161;7.0308e-06;69.1847;(-267.438,13.5194,-485)
372;160;7.0308e-06;69.4132;(-311.265,12.815,-495.995)
373;185;7.04781e-06;31.048;(-154.539,-59.9525,-485)
374;196;7.04781e-06;31.266;(-155.506,-102.545,-489.7)
375;207;7.04781e-06;31.6831;(-156.418,-183.796,-498.634)
376;170;7.03085e-06;47.7636;(-444.127,-77.7042,-485)
377;197;7.0674e-06;48.5933;(-97.48,-74.9553,-485)
378;182;7.03398e-06;32.4804;(-369.166,-175.122,-485)
379;231;7.02918e-06;29.2107;(189.638,-244.909,-485)
380;196;7.03036e-06;24.5932;(-187.255,-165.264,-485.275)
381;240;7.06788e-06;56.2613;(228.78,-240.755,-485)
382;188;7.10754e-06;51.7841;(76.2279,58.2216,-485)
383;177;7.10754e-06;51.8587;(75.2164,72.9419,-487.557)
384;238;7.06233e-06;57.4789;(112.502,-307.151,-485)
385;239;7.06233e-06;57.612;(134.396,-319.493,-494.348)
386;160;7.0568e-06;70.5698;(-326.053,13.8951,-485)
387;171;7.0568e-06;70.8541;(-348.698,-37.1079,-487.718)
388;182;7.0568e-06;71.3185;(-388.607,-120.081,-492.249)
389;193;7.0568e-06;71.77;(-410.235,-209.214,-496.901)
390;193;7.05399e-06;54.0773;(-395.447,-252.073,-485)
391;223;7.0424e-06;117.846;(279.1,-138.146,-485)
392;232;7.0424e-06;118.026;(249.501,-156.955,-482.161)
393;194;7.0424e-06;150.392;(-284.778,-185.235,-485)
394;170;7.07498e-06;38.0048;(-440.216,-111.508,-485)
395;171;7.11758e-06;45.2101;(-323.188,-65.2076,-485)
396;171;7.11758e-06;45.2288;(-322.93,-61.8134,-486.282)
397;171;7.11758e-06;45.3896;(-342.105,-39.6633,-497.316)
398;213;7.10864e-06;24.4438;(297.587,-65.0343,-485)
399;234;7.0604e-06;21.1163;(418.293,-130.376,-485)
400;150;7.03245e-06;20.7853;(-323.503,89.0585,-485)
401;169;7.0505e-06;39.8864;(340.668,268.329,-485)
402;148;7.06311e-06;27.9786;(216.393,363.24,-485)
403;158;7.06311e-06;28.051;(224.696,355.231,-494.019)
404;223;7.0891e-06;52.5518;(276.763,-147.139,-485)
405;157;7.0891e-06;97.5478;(149.403,290.675,-485)
406;156;7.0891e-06;97.6142;(136.119,290.875,-487.613)
407;106;7.11265e-06;18.838;(-172.577,116.267,480)
408;225;7.03663e-06;32.0426;(425.423,-39.3769,-485)
409;133;7.03707e-06;108.662;(-282.049,246.421,-485)
410;132;7.03707e-06;109.052;(-354.084,221.265,-489.356)
411;214;7.02175e-06;50.6027;(330.176,-38.5863,-485)
412;214;7.02175e-06;50.6112;(329.001,-38.1897,-486.109)
413;195;7.04245e-06;59.4844;(-221.403,-200.814,-485)
414;149;7.13367e-06;22.3351;(-404.654,80.8529,-485)
415;210;7.02174e-06;49.486;(62.6953,-96.5455,-485)
416;199;7.02174e-06;49.541;(67.2632,-86.6114,-482.709)
417;185;7.02174e-06;71.9855;(-161.84,-36.5714,-485)
418;128;7.09995e-06;23.3572;(-197.852,352.391,-485)
419;191;7.10309e-06;32.2374;(325.486,117.439,-485)
420;146;7.05113e-06;38.7197;(25.1804,349.261,-485)
421;138;7.05113e-06;38.7995;(32.1484,364.188,-481.186)
422;234;7.05113e-06;69.1197;(412.568,-101.849,-485)
423;241;7.05843e-06;38.9566;(304.491,-219.213,-485)
424;246;7.12567e-06;53.5221;(251.469,-351.82,-485)
425;135;7.12651e-06;42.8102;(-190.139,298.771,-485)
426;181;7.00838e-06;25.2304;(351.187,245.488,-485)
427;41;7.03747e-06;46.1834;(293.573,260.777,480)
428;125;7.03747e-06;48.2017;(-61.6504,29.7806,480)
429;200;7.03747e-06;55.3813;(124.426,-15.6948,-485)
430;203;7.11789e-06;37.8253;(388.07,88.3427,-485)
431;143;7.11174e-06;38.6527;(-169.409,193.098,-485)
432;152;7.11174e-06;38.7257;(-179.684,182.663,-488.223)
433;59;7.12916e-06;19.3029;(-392.181,-99.9378,480)
434;59;7.12916e-06;19.324;(-389.863,-100.184,483.396)
435;171;7.04869e-06;31.0454;(-368.5,-39.4542,-485)
436;171;7.04869e-06;31.1588;(-346.831,-37.6904,-488.888)
437;171;7.04869e-06;31.3171;(-324.383,-58.0834,-494.313)
438;171;7.04869e-06;31.4753;(-323.939,-88.4083,-499.737)
